"siteID","Year","Longitude-DD","Latitude-DD","finalweight_all","TN","TP","TDS","LRBS","TotHab","VSCIVCPMI","MetalCCU","VSCIstatus","TotHabstatus","TNstatus","TPstatus","TDSstatus","MetalCCUstatus","LRBSstatus"
"2-DCK003.94_2015",2015,-80.348271,37.463344,13.5445544554455,0.54,0.02,79,-0.822213221753545,166.5,69.06,0.3987,"Good","Good","Good","Good","Good","Good",NA
"2-DDY000.75_2015",2015,-79.3761,38.1773,54.5948827292111,0.205,0.01,22,NA,178,77.22,0.4926,"Good","Good","Good","Good","Good","Good",NA
"2-LIJ003.06_2015",2015,-79.1587,37.8851,54.5948827292111,0.21,0.045,61,-0.786248478786226,143,82.365,0.5345,"Good",NA,"Good",NA,"Good","Good",NA
"2-RED003.65_2015",2015,-79.3833,37.5091,6.24755196629213,0.97,0.07,23,1.31855795954678,158,69.82,0.4909,"Good","Good","Good","Poor","Good","Good",NA
"2-TYE008.77_2015",2015,-78.903,37.6333,2.8663940397351,0.245,0.03,36,0.398734634285007,163,73.945,1.074,"Good","Good","Good",NA,"Good",NA,"Good"
"2-XRA000.47",2015,-80.1292,37.5532,218.379530916844,0.16,0.01,11,NA,162,67.57,NA,"Good","Good","Good","Good","Good",NA,NA
"2-XVX000.62_2015",2015,-77.9893,37.7079,54.5948827292111,0.41,0.03,47,-1.79728167768806,150,55.925,0.6416,NA,NA,"Good",NA,"Good","Good","Poor"
"2-YST000.64",2015,-79.629,37.5067,218.379530916844,0.98,0.112,18,0.00598713427608155,194.5,81.235,0.4918,"Good","Good","Good","Poor","Good","Good","Good"
"3-CAE002.46",2015,-77.9092,38.7206,24.9902078651685,0.98,0.04,77,-0.1832673271953,110.5,62.53,0.5752,"Good","Poor","Good",NA,"Good","Good","Good"
"3-GAR004.93",2015,-78.3888,38.4126,218.379530916844,0.18,0.1,25,-0.590198805660624,160.5,82.2,0.4801,"Good","Good","Good","Poor","Good","Good",NA
"3-RAP051.21",2015,-78.1821,38.2647,24.9902078651685,1.02,0.04,106,-0.554011771186143,155.5,69.2,0.593,"Good","Good",NA,NA,NA,"Good",NA
"4ABAU011.17_2015",2015,-79.8343,36.7817,13.5445544554455,2.81,0.18,60,-1.49508966577134,98.5,30.39,0.7123,"Poor","Poor","Poor","Poor","Good","Good","Poor"
"4ABKN008.26",2015,-79.4986,36.8662,218.379530916844,1.18,0.07,37,-0.82356117668354,150,64.59,0.7365,"Good",NA,NA,"Poor","Good","Good",NA
"4ACRV005.10",2015,-79.9483,37.3578,37.956487804878,0.78,0.065,101,0.281070157874618,141,71.385,0.4016,"Good",NA,"Good","Poor",NA,"Good","Good"
"4AMRY003.02",2015,-79.0014,36.6923,37.956487804878,0.7,0.11,81,-1.53397132635869,122.5,43.795,0.6187,"Poor",NA,"Good","Poor","Good","Good","Poor"
"4ASOO002.56",2015,-80.1128,36.5836,54.1782178217822,0.73,0.09,35,-1.17191335225246,124.5,63.925,0.6608,"Good",NA,"Good","Poor","Good","Good","Poor"
"4ATYS002.96",2015,-78.737,37.1009,54.1782178217822,0.82,0.07,65,-1.41185624869527,134,58.865,0.6076,NA,NA,"Good","Poor","Good","Good","Poor"
"4AXOJ001.34",2015,-79.4021,37.4609,54.1782178217822,1.58,0.16,52,-2.46637902194112,108,39.91,0.5517,"Poor","Poor",NA,"Poor","Good","Good","Poor"
"4AXOK000.29",2015,-80.0511,37.0986,218.379530916844,0.78,0.23,42,-1.44721788773371,134,63.72,NA,"Good",NA,"Good","Poor","Good",NA,"Poor"
"5AKIT002.65_2015",2015,-78.3576,36.9301,54.5948827292111,2.82,0.22,87,0.269365015275733,116,39.905,0.5411,"Poor","Poor","Poor","Poor","Good","Good","Good"
"5AMHN104.32",2015,-78.147,36.7958,11.4655761589404,0.77,0.04,95,-1.2783387457497,127,62.27,0.5821,"Good",NA,"Good",NA,"Good","Good","Poor"
"6AFOX001.69_2015",2015,-82.1661,37.1593,13.5445544554455,0.235,0.01,100,-0.381104196584916,155,67.335,0.5008,"Good","Good","Good","Good","Good","Good","Good"
"6ALPP001.60",2015,-82.214,37.1836,218.379530916844,0.205,0.025,434,-0.71103088725807,139.5,37.365,0.1867,"Poor",NA,"Good",NA,"Poor","Good",NA
"6BLTL006.17",2015,-82.1084,36.8803,37.956487804878,2.42,0.04,192,-0.855963025616802,142.5,67.185,0.2051,"Good",NA,"Poor",NA,NA,"Good",NA
"6BPWL009.72",2015,-83.0017,36.7965,24.9902078651685,0.33,0.02,323,-0.0975789603580786,173.5,68.865,0.2992,"Good","Good","Good","Good",NA,"Good","Good"
"6CBLC002.90",2015,-81.5785,36.6781,54.1782178217822,0.2,0.01,25,-0.571957948955351,157.5,76.585,0.5774,"Good","Good","Good","Good","Good","Good",NA
"6CNFH082.07",2015,-81.7801,36.8826,24.9902078651685,0.79,0.03,467,NA,160,69.71,0.2405,"Good","Good","Good",NA,"Poor","Good",NA
"6CPSM015.79",2015,-82.7589,36.6036,54.1782178217822,0.515,0.02,197,-1.50938575481785,110.5,62.315,0.2285,"Good","Poor","Good","Good",NA,"Good","Poor"
"8-NAR065.95",2015,-78.0617,38.1402,37.956487804878,1.42,0.07,64,-1.25690889648848,145,64.5720092592592,0.6135,"Good",NA,NA,"Poor","Good","Good","Poor"
"8-POR015.70_2015",2015,-77.6395,38.2034,6.24755196629213,1.16,0.08,60,-1.00921908032616,164,64.585,1.305,"Good","Good",NA,"Poor","Good",NA,"Poor"
"8-SAR040.35",2015,-77.8148,37.7831,24.9902078651685,0.81,0.09,72,-0.282278445007648,131,72.17,0.7916,"Good",NA,"Good","Poor","Good","Good","Good"
"8-TPT004.52",2015,-77.2604,37.6625,37.956487804878,1.82,0.1,78,-0.859411613515875,151,68.9117586206896,1.015,"Good","Good",NA,"Poor","Good",NA,NA
"8-XKA000.91",2015,-77.7365,37.8141,218.379530916844,0.42,0.04,49,-1.13747712394018,140,42.79,1.25,"Poor",NA,"Good",NA,"Good",NA,"Poor"
"9-LWK023.25",2015,-81.0006,37.0651,37.956487804878,0.115,0.01,36,-0.234109923446439,144.5,72.58,0.9524,"Good",NA,"Good","Good","Good","Good","Good"
"9-TKY001.55",2015,-81.1359,36.7278,54.1782178217822,0.96,0.07,75,-0.0253841545183706,160.5,40.075,0.7105,"Poor","Good","Good","Poor","Good","Good","Good"
"9-WLS001.78",2015,-81.3507,36.5905,37.956487804878,0.46,0.01,40,-0.368683204005427,163,68.855,0.6081,"Good","Good","Good","Good","Good","Good","Good"
"1ACRM004.09",2016,-77.79776866,38.94428751,37.956487804878,1.39,0.125,84,-0.541487033589486,122.5,56.715,0.5234,NA,NA,NA,"Poor","Good","Good",NA
"1AFRY000.85",2016,-77.40949755,38.9406327,218.379530916844,0.56,0.04,432,-0.232062927947333,145.5,37.91,0.4263,"Poor",NA,"Good",NA,"Poor","Good","Good"
"1AJAC000.74",2016,-77.72966264,39.11517089,218.379530916844,0.925,0.02,165,0.324134490023895,111.5,40.94,0.3,"Poor","Poor","Good","Good",NA,"Good","Good"
"1ALIS007.07",2016,-76.33517157,37.90311505,54.1782178217822,0.83,0.04,90,-0.327995113906532,159.5,64.8510143644127,1.283,"Good","Good","Good",NA,"Good",NA,"Good"
"1ASOC002.93",2016,-77.62499342,39.18185871,37.956487804878,1.435,0.07,139,-0.481210464016072,133,50.875,0.4176,NA,NA,NA,"Poor",NA,"Good","Good"
"1AXMJ000.42_2016",2016,-77.5055,38.6375,18.0594059405941,0.15,0.025,50,0.249838118226682,159,59.89,0.8765,NA,"Good","Good",NA,"Good","Good","Good"
"1AXOB000.17",2016,-77.55432053,38.85828119,54.1782178217822,0.715,0.02,145,0.868074990924477,118.5,55.91,0.3511,NA,"Poor","Good","Good",NA,"Good",NA
"1BBCK008.39",2016,-78.97141458,37.93702668,37.956487804878,0.115,0.01,31,-0.0537602646015927,161,61.56,0.4395,"Good","Good","Good","Good","Good","Good","Good"
"1BBRY006.55",2016,-79.11847364,38.43988918,218.379530916844,0.355,0.01,19,-0.146103672001626,163,74.53,0.4955,"Good","Good","Good","Good","Good","Good","Good"
"1BNAK003.81",2016,-78.56556444,38.44780239,37.956487804878,0.145,0.015,39,0.0678052680593448,157.5,61.815,0.4928,"Good","Good","Good","Good","Good","Good","Good"
"2AWKS003.34",2016,-79.38108798,37.96620158,54.1782178217822,0.495,0.02,196,0.288587874063593,157.5,67.065,0.1475,"Good","Good","Good","Good",NA,"Good","Good"
"2BFOS000.44",2016,-78.3997883,38.09575363,218.379530916844,0.185,0.02,62,-0.273522659404885,138,66.265,0.429,"Good",NA,"Good","Good","Good","Good","Good"
"2BFSP001.09",2016,-78.65404359,37.36681248,37.956487804878,0.205,0.02,43,-0.0307120158767327,150,59.705,0.5982,NA,NA,"Good","Good","Good","Good","Good"
"2BRKF024.74",2016,-78.8206572,37.85679095,24.9902078651685,0.295,0.04,45,-0.151067150852317,152,53.875,0.4936,NA,"Good","Good",NA,"Good","Good","Good"
"2BXRK001.64_2016",2016,-78.7299,37.8114,72.7931769722814,0.095,0.02,25,-1.53180410084616,132.5,63.955,0.5827,"Good",NA,"Good","Good","Good","Good","Poor"
"2-CAT026.29",2016,-80.01784197,37.43588909,37.956487804878,0.54,0.02,200,0.364400613325739,136.5,57.7,0.1881,NA,NA,"Good","Good",NA,"Good","Good"
"2-CRG028.87",2016,-79.99886789,37.59467195,24.9902078651685,0.185,0.0065,92,NA,178.5,70.995,0.3701,"Good","Good","Good","Good","Good","Good",NA
"2CWRD005.82",2016,-77.08597182,37.21332533,24.9902078651685,0.285,0.025,80,0.0480540059136094,154,73.08984375,0.5725,"Good","Good","Good",NA,"Good","Good","Good"
"2-HAM000.37_2016",2016,-80.021,37.4128,18.0594059405941,0.21,0.015,222,-1.642575156136,151,73.66,0.1815,"Good","Good","Good","Good",NA,"Good","Poor"
"2-PWT001.40",2016,-77.51969231,37.52906493,54.1782178217822,0.565,0.045,139,NA,130.5,46.49,0.8741,"Poor",NA,"Good",NA,NA,"Good",NA
"2-WTN002.08",2016,-78.54878183,37.61560221,37.956487804878,0.175,0.025,56,-0.889204076015766,104.5,58.72,0.7003,NA,"Poor","Good",NA,"Good","Good",NA
"3-WHO001.51",2016,-78.25416616,38.39327181,54.1782178217822,0.83,0.035,50,-0.801587993249222,129,45.1,0.5158,"Poor",NA,"Good",NA,"Good","Good",NA
"4ABNN002.17_2016",2016,-78.6383,36.7999,18.0594059405941,0.32,0.0265,85,-0.643434864425062,112.5,68.175,0.8591,"Good","Poor","Good",NA,"Good","Good",NA
"4ABYR002.47",2016,-79.14439435,36.62552738,218.379530916844,0.295,0.03,87,-1.15934053716725,119,74.53,0.7746,"Good","Poor","Good",NA,"Good","Good","Poor"
"4AFNG003.54",2016,-79.43013353,37.23826078,218.379530916844,0.38,0.02,68,NA,130,37.13,0.645,"Poor",NA,"Good","Good","Good","Good",NA
"4AGSE021.57",2016,-79.580437,37.22226116,24.9902078651685,0.38,0.045,94,-0.441568192526735,153,67.57,0.3304,"Good","Good","Good",NA,"Good","Good","Good"
"4ASRE031.00",2016,-79.90939406,36.68872494,11.4655761589404,0.28,0.01,41,NA,120,54.04,0.5471,NA,"Poor","Good","Good","Good","Good",NA
"4ASRE063.69_2016",2016,-80.1617,36.8436,12.652162601626,0.25,0.03,49,-0.489602704669708,176.5,61.525,0.5409,"Good","Good","Good",NA,"Good","Good","Good"
"4ATER001.71",2016,-79.4544083,37.0777208,218.379530916844,0.15,0.01,33,-0.508520633799167,145,67.895,0.6096,"Good",NA,"Good","Good","Good","Good",NA
"4AXOL000.94_2016",2016,-79.6358,37.3432,72.7931769722814,0.685,0.05,62,-0.946559461018474,130.5,51.375,0.5098,NA,NA,"Good",NA,"Good","Good",NA
"5AMMR014.21",2016,-78.45259313,36.95059534,54.1782178217822,0.25,0.025,64,-0.612201925749126,102.5,54.71,0.9329,NA,"Poor","Good",NA,"Good","Good",NA
"5AOTR004.21_2016",2016,-77.072,37.1135,18.978243902439,0.755,0.06,59,2.01981905115339,150,44.6898808870042,1.3,"Poor",NA,"Good","Poor","Good",NA,NA
"5ATRE044.23",2016,-77.61278505,36.78482986,24.9902078651685,0.555,0.04,89,-0.880060732640846,138,54.77,NA,NA,NA,"Good",NA,"Good",NA,NA
"5AWAQ012.15",2016,-77.87067939,36.92202838,37.956487804878,0.45,0.035,70,-1.39743050765659,141.5,71.465,1.024,"Good",NA,"Good",NA,"Good",NA,"Poor"
"6ARLF000.06_2016",2016,-82.4412,37.115,72.7931769722814,0.24,0.01,136,NA,138,52.77,0.4153,NA,NA,"Good","Good",NA,"Good",NA
"6BHON002.08",2016,-82.31208548,36.93555367,54.1782178217822,0.205,0.015,91,0.37324064311633,136.5,67.71,0.2958,"Good",NA,"Good","Good","Good","Good","Good"
"6BMCK000.54",2016,-81.8350974,37.0969632,54.1782178217822,0.16,0.015,91,-0.102804487306129,157,69.245,0.3853,"Good","Good","Good","Good","Good","Good","Good"
"6BPWL006.02",2016,-83.05057025,36.77643711,11.4655761589404,0.175,0.01,204,0.602701844877996,141.5,55.675,0.4765,NA,NA,"Good","Good",NA,"Good",NA
"7-XFB000.26",2016,-76.69229306,37.63371133,218.379530916844,1.515,0.085,135,-1.79673999963166,158.5,58.8143409090909,1.384,NA,"Good",NA,"Poor",NA,NA,"Poor"
"7-XFD000.34",2016,-76.44466359,37.08989846,218.379530916844,0.4,0.05,234,-0.232316071273832,127,47.7958955019323,0.2221,"Poor",NA,"Good",NA,NA,"Good","Good"
"8-NFD004.19",2016,-77.53248386,37.83326423,37.956487804878,0.48,0.025,61,-0.675250826537522,151.5,48.685,0.742,"Poor","Good","Good",NA,"Good","Good",NA
"9-BST069.21",2016,-81.28267087,37.2601764,37.956487804878,1.03,0.03,217,-0.238933649478996,120,51.725,0.23,NA,"Poor",NA,NA,NA,"Good","Good"
"9-LRI020.76",2016,-80.77349687,36.8184641,37.956487804878,0.885,0.035,76,-0.283611451885371,150,57.685,0.6666,NA,NA,"Good",NA,"Good","Good","Good"
"9-LRR012.30_2016",2016,-81.4593,37.2569,72.7931769722814,0.175,0.02,136,-1.13938148435709,83,55.505,0.2882,NA,"Poor","Good","Good",NA,"Good","Poor"
"9-MCE000.27",2016,-81.24885769,36.9439663,37.956487804878,1.515,0.02,230,-1.71769370296707,119,54.955,0.1552,NA,"Poor",NA,"Good",NA,"Good","Poor"
