"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"Region","Clinch-Powell","VSCIVCPMI","75Pct",28,71.103512766667,"",65.9023470129689,79.3882982014639
"Region","Clinch-Powell","VSCIVCPMI","80Pct",31,74.8063931310714,"",67.6772399033518,79.5984386826152
"Region","Clinch-Powell","VSCIVCPMI","85Pct",33,77.4108627164207,"",69.1830867570086,79.67736197
"Region","Clinch-Powell","VSCIVCPMI","90Pct",35,79.1832714153048,"",70.3104977003515,79.67736197
"Region","Clinch-Powell","VSCIVCPMI","95Pct",35,79.4303166926524,"",71.9326445364338,79.67736197
"Region","Clinch-Powell","VSCIVCPMI","99Pct",35,79.6279529145305,"",75.134852228356,79.67736197
"Region","Clinch-Powell","VSCIVCPMI","Mean",36,64.3606903834238,"2.16334511256321",60.1206118766692,68.6007688901785
"Region","Clinch-Powell","VSCIVCPMI","Variance",36,117.125460850421,"29.2263747218394",59.8428189969441,174.408102703898
"Region","Clinch-Powell","VSCIVCPMI","Std. Deviation",36,10.8224517023834,"1.35026588824614",8.17597919186796,13.4689242128988
"Region","Potomac","VSCIVCPMI","1Pct",1,27,"",27,30.7050715839656
"Region","Potomac","VSCIVCPMI","5Pct",3,31.9007566152065,"",27,35.0699930513191
"Region","Potomac","VSCIVCPMI","10Pct",3,36.4475735738984,"",32.6453038311823,37.6673782236001
"Region","Potomac","VSCIVCPMI","15Pct",4,37.7177463920373,"",30.311009485236,40.7906373375851
"Region","Potomac","VSCIVCPMI","20Pct",6,39.2221808823562,"",32.6612522225496,45.9517351985992
"Region","Potomac","VSCIVCPMI","25Pct",6,40.4767313215924,"",37.4149340562736,51.8057506111022
"Region","Potomac","VSCIVCPMI","30Pct",10,42.4352612845757,"",37.6757762370815,55.5564369279612
"Region","Potomac","VSCIVCPMI","35Pct",13,47.8559260653592,"",39.1963102952802,59.9991202756666
"Region","Potomac","VSCIVCPMI","40Pct",17,53.6742363874851,"",40.396650413587,64.1011380398713
"Region","Potomac","VSCIVCPMI","45Pct",21,55.3092519979271,"",42.0007569166018,65.5466869857814
"Region","Potomac","VSCIVCPMI","50Pct",25,59.9906953397515,"",45.4305334344615,66.5051360966143
"Region","Potomac","VSCIVCPMI","55Pct",30,63.9249037227557,"",51.0141599091584,67.7915879554138
"Region","Potomac","VSCIVCPMI","60Pct",32,65.3877704707252,"",55.2345474374232,69.0257891865826
"Region","Potomac","VSCIVCPMI","65Pct",33,66.2463091682676,"",59.8916235326258,69.0291157663458
"Region","Potomac","VSCIVCPMI","70Pct",33,67.4729362470029,"",63.3620693710536,70.1085357157356
"Region","Potomac","VSCIVCPMI","75Pct",37,68.8707874536141,"",65.3908795063605,71.4930656479786
"Region","Potomac","VSCIVCPMI","80Pct",38,69.0281868484513,"",66.1294655141997,74.3525203040841
"Region","Potomac","VSCIVCPMI","85Pct",40,69.0875703328188,"",68.2776557423581,74.5205087647945
"Region","Potomac","VSCIVCPMI","90Pct",45,71.4933524611538,"",69.0268026992384,75.915
"Region","Potomac","VSCIVCPMI","95Pct",47,74.3129997061962,"",69.0423471026146,75.915
"Region","Potomac","VSCIVCPMI","99Pct",47,74.6449101444568,"",70.1832408680753,75.915
"Region","Potomac","VSCIVCPMI","Mean",49,56.1528589047831,"2.37272177406142",51.5024096822887,60.8033081272775
"Region","Potomac","VSCIVCPMI","Variance",49,200.626235454039,"20.2708234427364",160.896151569306,240.356319338773
"Region","Potomac","VSCIVCPMI","Std. Deviation",49,14.1642590859543,"0.71556243498954",12.761782484685,15.5667356872236
"Region","Shenandoah","VSCIVCPMI","1Pct",1,37.55981641,"",37.55981641,44.2430325315928
"Region","Shenandoah","VSCIVCPMI","5Pct",1,37.55981641,"",37.55981641,49.3276196482839
"Region","Shenandoah","VSCIVCPMI","10Pct",1,37.55981641,"",37.55981641,50.2742638216187
"Region","Shenandoah","VSCIVCPMI","15Pct",1,39.9647580669337,"",37.55981641,50.7710028462271
"Region","Shenandoah","VSCIVCPMI","20Pct",3,44.1451494298358,"",37.55981641,51.5307966211459
"Region","Shenandoah","VSCIVCPMI","25Pct",5,49.9689124665763,"",37.55981641,55.6331067438787
"Region","Shenandoah","VSCIVCPMI","30Pct",6,50.4904473057455,"",37.55981641,56.8252054645285
"Region","Shenandoah","VSCIVCPMI","35Pct",6,51.0526626413944,"",41.4551580015909,58.9713875805062
"Region","Shenandoah","VSCIVCPMI","40Pct",7,52.082548286166,"",43.8992022143914,61.6645883488281
"Region","Shenandoah","VSCIVCPMI","45Pct",9,55.8036210139443,"",49.970836888824,65.1659179530826
"Region","Shenandoah","VSCIVCPMI","50Pct",11,57.6327053153752,"",50.5649217316746,67.1693263263354
"Region","Shenandoah","VSCIVCPMI","55Pct",15,59.4239110826351,"",51.2501854049577,68.5737945924901
"Region","Shenandoah","VSCIVCPMI","60Pct",17,61.5660336929527,"",53.9831390561608,71.033443792938
"Region","Shenandoah","VSCIVCPMI","65Pct",19,65.320943470645,"",56.1403221725692,72.3685269610768
"Region","Shenandoah","VSCIVCPMI","70Pct",21,67.606639763539,"",58.786296481913,73.3014590639958
"Region","Shenandoah","VSCIVCPMI","75Pct",24,69.8217756846154,"",60.8698073796218,74.0882971097861
"Region","Shenandoah","VSCIVCPMI","80Pct",26,71.5397716182272,"",61.7722437872788,75.8924559703178
"Region","Shenandoah","VSCIVCPMI","85Pct",27,72.8860814215074,"",66.4134834723555,77.08625357
"Region","Shenandoah","VSCIVCPMI","90Pct",27,73.8492885774353,"",68.0380038319208,77.08625357
"Region","Shenandoah","VSCIVCPMI","95Pct",28,74.7625047616685,"",73.4895634093036,77.08625357
"Region","Shenandoah","VSCIVCPMI","99Pct",30,76.3794657432893,"",74.7995462664245,77.08625357
"Region","Shenandoah","VSCIVCPMI","Mean",31,58.141744584682,"2.84954886355794",52.5567314399214,63.7267577294426
"Region","Shenandoah","VSCIVCPMI","Variance",31,159.181540529616,"34.0052084458921",92.5325566888901,225.830524370342
"Region","Shenandoah","VSCIVCPMI","Std. Deviation",31,12.6167167095729,"1.34762510836479",9.97542003251602,15.2580133866298
"Region","Rappahannock","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,25.5083107604684
"Region","Rappahannock","VSCIVCPMI","5Pct",1,14.15835219,"",14.15835219,26.9058689034681
"Region","Rappahannock","VSCIVCPMI","10Pct",2,20.2439873091484,"",14.15835219,39.0896308722788
"Region","Rappahannock","VSCIVCPMI","15Pct",3,25.835789073791,"",14.15835219,42.9459311449053
"Region","Rappahannock","VSCIVCPMI","20Pct",5,32.0922113217535,"",14.15835219,44.2547558354896
"Region","Rappahannock","VSCIVCPMI","25Pct",8,42.7228454850434,"",22.0594102941097,47.6544616321836
"Region","Rappahannock","VSCIVCPMI","30Pct",9,43.1222086455215,"",25.9563878775458,47.8702968897357
"Region","Rappahannock","VSCIVCPMI","35Pct",10,44.1730563622901,"",30.5065893504787,48.5691786418614
"Region","Rappahannock","VSCIVCPMI","40Pct",12,47.666702563437,"",40.6522763521235,51.810917008846
"Region","Rappahannock","VSCIVCPMI","45Pct",13,47.8933090087193,"",42.7719106858364,60.2879837704361
"Region","Rappahannock","VSCIVCPMI","50Pct",13,48.4941985322981,"",43.2561668503067,66.6390605452157
"Region","Rappahannock","VSCIVCPMI","55Pct",15,50.7912548721355,"",45.3182534201528,67.1317308786421
"Region","Rappahannock","VSCIVCPMI","60Pct",15,55.3832214615099,"",47.7227765251034,68.2104649526861
"Region","Rappahannock","VSCIVCPMI","65Pct",18,62.1987080075853,"",48.2539602034151,71.5767180881491
"Region","Rappahannock","VSCIVCPMI","70Pct",23,66.7815184162272,"",49.5068431526776,78.673236912926
"Region","Rappahannock","VSCIVCPMI","75Pct",23,67.2468252542701,"",54.0622818568288,81.5720841871229
"Region","Rappahannock","VSCIVCPMI","80Pct",27,69.1958260174646,"",66.4307877299421,82.0815361143154
"Region","Rappahannock","VSCIVCPMI","85Pct",33,77.5008683140364,"",67.0298201156908,83.8721041374297
"Region","Rappahannock","VSCIVCPMI","90Pct",34,80.7400216152473,"",67.3913219832532,84.8
"Region","Rappahannock","VSCIVCPMI","95Pct",35,83.0611625664327,"",73.4757977163059,84.8
"Region","Rappahannock","VSCIVCPMI","99Pct",35,84.4522325132865,"",79.2358679354849,84.8
"Region","Rappahannock","VSCIVCPMI","Mean",36,52.3928451670322,"3.73028880943058",45.0816134486154,59.7040768854489
"Region","Rappahannock","VSCIVCPMI","Variance",36,425.70708868009,"96.7130594745301",236.15297527533,615.261202084849
"Region","Rappahannock","VSCIVCPMI","Std. Deviation",36,20.6326704204785,"2.34368740215371",16.039127521237,25.22621331972
"Region","York","VSCIVCPMI","1Pct",1,42.07697,"",42.07697,42.1058862294979
"Region","York","VSCIVCPMI","5Pct",2,42.254791007846,"",42.078060076106,42.5278046677243
"Region","York","VSCIVCPMI","10Pct",2,42.6148001473696,"",42.2916043017967,43.1277502182705
"Region","York","VSCIVCPMI","15Pct",3,43.2117639663449,"",42.07697,49.58746516892
"Region","York","VSCIVCPMI","20Pct",3,44.0333616531191,"",42.2679064355281,56.7313418187181
"Region","York","VSCIVCPMI","25Pct",5,47.3021750994113,"",42.4112507211916,59.6070579690223
"Region","York","VSCIVCPMI","30Pct",7,49.4837980481432,"",42.924021877844,59.7459894269661
"Region","York","VSCIVCPMI","35Pct",10,56.9812590261147,"",43.8021232439685,61.1821330814395
"Region","York","VSCIVCPMI","40Pct",13,59.5742839057665,"",46.3945696290273,62.7440215909177
"Region","York","VSCIVCPMI","45Pct",13,59.6322499857155,"",48.987204482059,64.0058232755374
"Region","York","VSCIVCPMI","50Pct",16,60.8425282417283,"",55.0834302456357,66.420195775384
"Region","York","VSCIVCPMI","55Pct",18,62.4228205031175,"",59.5606714407759,68.5066873478131
"Region","York","VSCIVCPMI","60Pct",22,63.9643497480263,"",59.6241105579779,69.7434886254963
"Region","York","VSCIVCPMI","65Pct",26,64.8383117553434,"",60.6223988138244,70.3490020545794
"Region","York","VSCIVCPMI","70Pct",29,68.4708050609541,"",61.9877835517659,72.7698243455478
"Region","York","VSCIVCPMI","75Pct",32,69.5519510544793,"",63.8695597994821,73.3567191856324
"Region","York","VSCIVCPMI","80Pct",36,70.1637243158966,"",64.6037765055873,74.0394136875872
"Region","York","VSCIVCPMI","85Pct",39,72.1235061189249,"",68.4499082018256,80.04753615
"Region","York","VSCIVCPMI","90Pct",42,73.2948737717859,"",68.9505126522411,80.04753615
"Region","York","VSCIVCPMI","95Pct",42,73.9370512605512,"",69.9589239660547,80.04753615
"Region","York","VSCIVCPMI","99Pct",46,77.5725188276379,"",74.8241234351332,80.04753615
"Region","York","VSCIVCPMI","Mean",47,59.71741798839,"2.19620733972546",55.4129306999455,64.0219052768344
"Region","York","VSCIVCPMI","Variance",47,126.888110224373,"21.0107389584475",85.7078185772433,168.068401871503
"Region","York","VSCIVCPMI","Std. Deviation",47,11.2644622696502,"0.93261171529939",9.43657689610327,13.0923476431971
"Region","Piedmont","VSCIVCPMI","1Pct",1,18.105,"",18.105,23.5215470036027
"Region","Piedmont","VSCIVCPMI","5Pct",9,32.074288070505,"",22.0667638925469,36.5119875980013
"Region","Piedmont","VSCIVCPMI","10Pct",17,37.3783723630386,"",32.615540834914,39.9057019382649
"Region","Piedmont","VSCIVCPMI","15Pct",31,40.2179973656376,"",37.272552355392,43.5021590963525
"Region","Piedmont","VSCIVCPMI","20Pct",39,43.4466643693036,"",39.7398475031924,47.0742979051008
"Region","Piedmont","VSCIVCPMI","25Pct",56,47.0451040899248,"",43.2647072691922,51.3564486307281
"Region","Piedmont","VSCIVCPMI","30Pct",70,50.4964174792121,"",46.2916107604784,54.7306841686507
"Region","Piedmont","VSCIVCPMI","35Pct",93,54.7141544301646,"",49.9189588330815,56.2018587397553
"Region","Piedmont","VSCIVCPMI","40Pct",106,55.7178411199627,"",53.1150076115318,58.5292053568514
"Region","Piedmont","VSCIVCPMI","45Pct",120,58.2407336028582,"",55.2236903554817,59.7164622850036
"Region","Piedmont","VSCIVCPMI","50Pct",132,59.6339885114864,"",57.2138759141358,61.1455091692901
"Region","Piedmont","VSCIVCPMI","55Pct",145,60.5076328685618,"",59.0345084188119,62.2865001198542
"Region","Piedmont","VSCIVCPMI","60Pct",160,61.7320865244439,"",60.0364888549443,64.1235535173773
"Region","Piedmont","VSCIVCPMI","65Pct",180,63.3991283188528,"",61.2668243286245,65.3874614865315
"Region","Piedmont","VSCIVCPMI","70Pct",193,65.2422054654905,"",62.6846050934985,67.3293877130524
"Region","Piedmont","VSCIVCPMI","75Pct",205,66.5535340240267,"",65.1536794993189,68.7252457544347
"Region","Piedmont","VSCIVCPMI","80Pct",224,68.710898991494,"",66.5347814679558,70.0334953936816
"Region","Piedmont","VSCIVCPMI","85Pct",241,70.0232888615067,"",68.7101581027264,72.4851120172952
"Region","Piedmont","VSCIVCPMI","90Pct",260,72.4829847913942,"",70.0400096437724,74.082258742836
"Region","Piedmont","VSCIVCPMI","95Pct",273,74.4650761937936,"",72.7774111827239,77.3266185155025
"Region","Piedmont","VSCIVCPMI","99Pct",283,78.0109816153237,"",75.3014043061197,79.74
"Region","Piedmont","VSCIVCPMI","Mean",286,56.550835367258,"0.988195449333221",54.6140078768785,58.4876628576375
"Region","Piedmont","VSCIVCPMI","Variance",286,183.077917970386,"20.5201592026498",142.859144976164,223.296690964607
"Region","Piedmont","VSCIVCPMI","Std. Deviation",286,13.5306288830337,"0.758285493602606",12.0444166255734,15.016841140494
"Region","Northern Piedmont","VSCIVCPMI","1Pct",1,26.9410424773858,"",24.25,32.2555831398116
"Region","Northern Piedmont","VSCIVCPMI","5Pct",3,36.0846240367183,"",32.8710672750474,38.173630345204
"Region","Northern Piedmont","VSCIVCPMI","10Pct",4,38.8789679281992,"",33.769809556946,40.9267855367303
"Region","Northern Piedmont","VSCIVCPMI","15Pct",7,40.2226818258197,"",37.6569732014266,47.7923763423462
"Region","Northern Piedmont","VSCIVCPMI","20Pct",12,43.4029078257835,"",38.8725269526152,48.5518617910196
"Region","Northern Piedmont","VSCIVCPMI","25Pct",16,47.8250066706487,"",40.2170051990644,54.493517843659
"Region","Northern Piedmont","VSCIVCPMI","30Pct",17,48.546576772265,"",42.3633156750149,56.2084108430488
"Region","Northern Piedmont","VSCIVCPMI","35Pct",24,54.4834590885088,"",47.761946788935,60.0001558095695
"Region","Northern Piedmont","VSCIVCPMI","40Pct",28,56.0220988560553,"",48.045419407453,63.9137733292052
"Region","Northern Piedmont","VSCIVCPMI","45Pct",31,56.9884262323896,"",50.5819337077814,65.695727185648
"Region","Northern Piedmont","VSCIVCPMI","50Pct",37,60.878968331632,"",55.5084567747656,66.4430673282781
"Region","Northern Piedmont","VSCIVCPMI","55Pct",45,64.9458399882289,"",56.3275992607365,67.6528489508641
"Region","Northern Piedmont","VSCIVCPMI","60Pct",49,66.1373237963856,"",59.9958143091053,68.9888362085725
"Region","Northern Piedmont","VSCIVCPMI","65Pct",53,67.343375311981,"",63.9311084406115,69.3247528564214
"Region","Northern Piedmont","VSCIVCPMI","70Pct",56,68.3832590451301,"",65.9551708497856,70.2905547625303
"Region","Northern Piedmont","VSCIVCPMI","75Pct",59,69.025194562724,"",66.526321891101,73.2011939936799
"Region","Northern Piedmont","VSCIVCPMI","80Pct",64,69.7563551601392,"",67.8141032229057,73.9758938726786
"Region","Northern Piedmont","VSCIVCPMI","85Pct",72,71.7754091481748,"",69.0384039141672,74.4997317793501
"Region","Northern Piedmont","VSCIVCPMI","90Pct",77,73.9627800114595,"",69.8823601978735,75.1155831106174
"Region","Northern Piedmont","VSCIVCPMI","95Pct",80,74.5158156219422,"",73.5328737932747,77.875
"Region","Northern Piedmont","VSCIVCPMI","99Pct",81,74.8711433925232,"",74.6285275318147,77.875
"Region","Northern Piedmont","VSCIVCPMI","Mean",84,58.4611983136222,"1.64154091782058",55.243837235545,61.6785593916993
"Region","Northern Piedmont","VSCIVCPMI","Variance",84,165.534000118821,"17.3255357978652",131.576573942145,199.491426295496
"Region","Northern Piedmont","VSCIVCPMI","Std. Deviation",84,12.8660017145507,"0.673306913144238",11.5463444142461,14.1856590148552
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","1Pct",1,37.55981641,"",37.55981641,39.4169161051838
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","5Pct",2,39.4420925771655,"",37.55981641,45.2069248743462
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","10Pct",7,45.8839083463932,"",39.3900896237821,50.642690100868
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","15Pct",16,50.1637139076457,"",44.485936317813,54.5529561041228
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","20Pct",24,54.1937692869276,"",47.3437470363537,58.9857495797124
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","25Pct",31,56.2964102895606,"",50.9848858323692,61.6282060770621
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","30Pct",45,60.3211097341766,"",54.507052762475,62.413423887505
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","35Pct",57,61.9384940257281,"",58.3189176965732,65.9907991338722
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","40Pct",69,63.6638299889097,"",61.2946450552885,67.1869876915416
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","45Pct",76,66.1007679285651,"",62.2445070425143,67.6913414567093
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","50Pct",88,67.5427268283777,"",65.0058685929075,69.0628554794792
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","55Pct",91,67.8424094121334,"",66.6554759272094,70.8183841498648
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","60Pct",106,69.7711363690117,"",67.5685719939477,71.8909344812096
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","65Pct",119,71.2234116733735,"",68.7895042606868,72.7984910415521
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","70Pct",131,72.2417154412571,"",70.6084979608441,74.4684577292127
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","75Pct",139,73.7346856391707,"",71.8852060033301,75.6188234401866
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","80Pct",148,74.7863683433049,"",73.068393525563,76.0267485709767
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","85Pct",153,75.665281402761,"",74.5170716495734,77.1259191304273
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","90Pct",160,76.696271490304,"",75.6756175393646,79.4135373173395
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","95Pct",173,79.6262744739755,"",77.1232447138787,82.3121103824388
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","99Pct",180,82.2613199782045,"",79.6680065606033,82.515
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","Mean",181,64.5276588722344,"1.10861413038275",62.354815103932,66.7005026405368
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","Variance",181,135.026623580161,"17.9634130577019",99.8189809476484,170.234266212673
"Region","Central Appalachian Ridges and Valleys","VSCIVCPMI","Std. Deviation",181,11.6200956786147,"0.772946004685713",10.1051493474366,13.1350420097929
"Region","Southeastern Plains","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,20.056444877379
"Region","Southeastern Plains","VSCIVCPMI","5Pct",1,14.15835219,"",14.15835219,23.5473524012521
"Region","Southeastern Plains","VSCIVCPMI","10Pct",2,18.2529883719091,"",14.15835219,30.7050763501948
"Region","Southeastern Plains","VSCIVCPMI","15Pct",3,23.1262921935898,"",14.15835219,43.6182218182488
"Region","Southeastern Plains","VSCIVCPMI","20Pct",3,26.8708737427234,"",14.642137093902,45.6664010627885
"Region","Southeastern Plains","VSCIVCPMI","25Pct",7,42.767979326447,"",19.5074422545407,47.0313963916221
"Region","Southeastern Plains","VSCIVCPMI","30Pct",8,43.9619456389745,"",23.8960657724455,48.4076228423354
"Region","Southeastern Plains","VSCIVCPMI","35Pct",11,46.8383644356484,"",25.8154925580929,50.9999343608941
"Region","Southeastern Plains","VSCIVCPMI","40Pct",12,47.0441321903936,"",42.6317510128903,55.5260450252992
"Region","Southeastern Plains","VSCIVCPMI","45Pct",16,49.4172221867512,"",43.3506655227592,58.7623387460178
"Region","Southeastern Plains","VSCIVCPMI","50Pct",16,49.9312944120271,"",45.2099741048232,61.6764575575814
"Region","Southeastern Plains","VSCIVCPMI","55Pct",21,55.5215106064457,"",47.024914287347,61.9212332859308
"Region","Southeastern Plains","VSCIVCPMI","60Pct",24,58.6315036323223,"",48.0754551464045,63.0315691198433
